Age,Job_Title,Marital_Status,Education,Balance,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Sub_Num,y
37,blue-collar,married,primary,7,,1,7,3,1,1,311,1.6666666666666667,Lost,0,no
44,self-employed,married,tertiary,425,,1,425,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,technician,single,unknown,75,,1,75,3,1,2,312,2.0,Lost,0,no
44,entrepreneur,married,tertiary,31,,1,31,3,1,2,312,2.0,Lost,0,no
37,blue-collar,married,primary,351,,1,351,3,1,3,313,2.3333333333333335,Need Attention,0,no
40,blue-collar,single,primary,397,,1,397,3,1,3,313,2.3333333333333335,Need Attention,0,no
36,services,married,primary,179,,1,179,3,1,2,312,2.0,Lost,0,no
44,management,married,tertiary,349,,1,349,3,1,3,313,2.3333333333333335,Need Attention,0,no
40,unemployed,married,primary,400,,1,400,3,1,3,313,2.3333333333333335,Need Attention,0,no
37,admin.,married,unknown,463,,1,463,3,1,3,313,2.3333333333333335,Need Attention,0,no
36,blue-collar,married,primary,398,,1,398,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,blue-collar,married,primary,292,,1,292,3,1,3,313,2.3333333333333335,Need Attention,0,no
36,student,single,unknown,172,,1,172,3,1,2,312,2.0,Lost,0,no
42,entrepreneur,single,unknown,323,,1,323,3,1,3,313,2.3333333333333335,Need Attention,1,yes
37,management,married,tertiary,57,,1,57,3,1,2,312,2.0,Lost,0,no
35,blue-collar,single,unknown,422,,1,422,3,1,3,313,2.3333333333333335,Need Attention,0,no
38,technician,single,tertiary,38,,1,38,3,1,2,312,2.0,Lost,0,no
38,blue-collar,married,primary,298,,1,298,3,1,3,313,2.3333333333333335,Need Attention,0,no
37,management,single,tertiary,400,,1,400,3,1,3,313,2.3333333333333335,Need Attention,0,no
36,management,single,tertiary,317,,1,317,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,blue-collar,married,unknown,75,,1,75,3,1,2,312,2.0,Lost,0,no
42,housemaid,married,unknown,72,,1,72,3,1,2,312,2.0,Lost,0,no
35,services,married,unknown,2,,1,2,3,1,1,311,1.6666666666666667,Lost,0,no
43,housemaid,single,primary,103,,1,103,3,1,2,312,2.0,Lost,0,no
43,management,married,tertiary,439,,1,439,3,1,3,313,2.3333333333333335,Need Attention,0,no
44,housemaid,married,tertiary,460,,1,460,3,1,3,313,2.3333333333333335,Need Attention,0,no
42,entrepreneur,single,tertiary,231,,1,231,3,1,2,312,2.0,Lost,0,no
36,blue-collar,married,primary,214,,1,214,3,1,2,312,2.0,Lost,0,no
39,self-employed,single,tertiary,426,,1,426,3,1,3,313,2.3333333333333335,Need Attention,1,yes
40,technician,married,tertiary,397,,1,397,3,1,3,313,2.3333333333333335,Need Attention,0,no
36,management,single,tertiary,391,,1,391,3,1,3,313,2.3333333333333335,Need Attention,0,no
42,entrepreneur,single,unknown,33,,1,33,3,1,2,312,2.0,Lost,0,no
41,self-employed,single,unknown,426,,1,426,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,services,married,tertiary,16,,1,16,3,1,1,311,1.6666666666666667,Lost,0,no
41,management,divorced,tertiary,1,,1,1,3,1,1,311,1.6666666666666667,Lost,0,no
38,retired,single,unknown,62,,1,62,3,1,2,312,2.0,Lost,0,no
40,unknown,married,unknown,35,,1,35,3,1,2,312,2.0,Lost,0,no
40,entrepreneur,divorced,tertiary,224,,1,224,3,1,2,312,2.0,Lost,0,no
35,blue-collar,married,primary,14,,1,14,3,1,1,311,1.6666666666666667,Lost,0,no
38,technician,divorced,tertiary,348,,1,348,3,1,3,313,2.3333333333333335,Need Attention,0,no
36,blue-collar,single,primary,367,,1,367,3,1,3,313,2.3333333333333335,Need Attention,0,no
38,blue-collar,single,primary,116,,1,116,3,1,2,312,2.0,Lost,0,no
36,self-employed,single,tertiary,134,,1,134,3,1,2,312,2.0,Lost,0,no
35,management,married,tertiary,358,,1,358,3,1,3,313,2.3333333333333335,Need Attention,0,no
38,blue-collar,single,secondary,4,,1,4,3,1,1,311,1.6666666666666667,Lost,0,no
35,services,divorced,secondary,440,,1,440,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,blue-collar,married,secondary,314,,1,314,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,services,married,secondary,152,,1,152,3,1,2,312,2.0,Lost,1,yes
37,blue-collar,married,secondary,489,,1,489,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,technician,single,secondary,122,,1,122,3,1,2,312,2.0,Lost,0,no
35,blue-collar,married,secondary,98,,1,98,3,1,2,312,2.0,Lost,0,no
35,services,single,secondary,257,,1,257,3,1,2,312,2.0,Lost,0,no
35,admin.,single,secondary,182,,1,182,3,1,2,312,2.0,Lost,0,no
43,technician,married,secondary,463,,1,463,3,1,3,313,2.3333333333333335,Need Attention,0,no
38,blue-collar,married,secondary,205,,1,205,3,1,2,312,2.0,Lost,0,no
36,blue-collar,married,secondary,13,,1,13,3,1,1,311,1.6666666666666667,Lost,0,no
35,blue-collar,married,secondary,412,,1,412,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,unemployed,married,secondary,270,,1,270,3,1,2,312,2.0,Lost,0,no
41,blue-collar,divorced,secondary,47,,1,47,3,1,2,312,2.0,Lost,0,no
39,blue-collar,married,secondary,203,,1,203,3,1,2,312,2.0,Lost,0,no
37,blue-collar,married,secondary,117,,1,117,3,1,2,312,2.0,Lost,0,no
38,services,married,secondary,43,,1,43,3,1,2,312,2.0,Lost,0,no
44,blue-collar,married,secondary,406,,1,406,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,admin.,divorced,secondary,437,,1,437,3,1,3,313,2.3333333333333335,Need Attention,1,yes
37,blue-collar,married,secondary,311,,1,311,3,1,3,313,2.3333333333333335,Need Attention,0,no
40,services,married,secondary,113,,1,113,3,1,2,312,2.0,Lost,0,no
36,admin.,single,secondary,135,,1,135,3,1,2,312,2.0,Lost,0,no
35,blue-collar,married,secondary,344,,1,344,3,1,3,313,2.3333333333333335,Need Attention,0,no
41,technician,married,secondary,261,,1,261,3,1,2,312,2.0,Lost,0,no
37,blue-collar,married,secondary,151,,1,151,3,1,2,312,2.0,Lost,0,no
37,self-employed,single,secondary,125,,1,125,3,1,2,312,2.0,Lost,0,no
44,services,married,secondary,382,,1,382,3,1,3,313,2.3333333333333335,Need Attention,0,no
37,services,single,secondary,244,,1,244,3,1,2,312,2.0,Lost,0,no
37,entrepreneur,divorced,secondary,14,,1,14,3,1,1,311,1.6666666666666667,Lost,0,no
42,unemployed,married,secondary,202,,1,202,3,1,2,312,2.0,Lost,0,no
36,blue-collar,married,secondary,346,,1,346,3,1,3,313,2.3333333333333335,Need Attention,0,no
38,services,divorced,secondary,61,,1,61,3,1,2,312,2.0,Lost,1,yes
40,management,single,secondary,269,,1,269,3,1,2,312,2.0,Lost,0,no
44,technician,married,secondary,358,,1,358,3,1,3,313,2.3333333333333335,Need Attention,0,no
41,self-employed,married,secondary,20,,1,20,3,1,1,311,1.6666666666666667,Lost,0,no
41,technician,married,secondary,118,,1,118,3,1,2,312,2.0,Lost,0,no
44,admin.,married,secondary,248,,1,248,3,1,2,312,2.0,Lost,0,no
43,blue-collar,married,secondary,101,,1,101,3,1,2,312,2.0,Lost,0,no
37,services,single,secondary,148,,1,148,3,1,2,312,2.0,Lost,0,no
35,self-employed,married,secondary,116,,1,116,3,1,2,312,2.0,Lost,0,no
36,technician,single,secondary,300,,1,300,3,1,3,313,2.3333333333333335,Need Attention,0,no
37,self-employed,married,secondary,160,,1,160,3,1,2,312,2.0,Lost,0,no
36,technician,married,secondary,22,,1,22,3,1,1,311,1.6666666666666667,Lost,0,no
37,blue-collar,divorced,secondary,33,,1,33,3,1,2,312,2.0,Lost,0,no
37,self-employed,divorced,secondary,231,,1,231,3,1,2,312,2.0,Lost,0,no
43,management,divorced,secondary,311,,1,311,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,services,married,secondary,193,,1,193,3,1,2,312,2.0,Lost,0,no
41,services,single,secondary,260,,1,260,3,1,2,312,2.0,Lost,0,no
37,self-employed,married,secondary,215,,1,215,3,1,2,312,2.0,Lost,0,no
36,services,divorced,secondary,115,,1,115,3,1,2,312,2.0,Lost,0,no
41,admin.,married,secondary,176,,1,176,3,1,2,312,2.0,Lost,0,no
36,technician,married,secondary,300,,1,300,3,1,3,313,2.3333333333333335,Need Attention,0,no
38,management,single,secondary,53,,1,53,3,1,2,312,2.0,Lost,0,no
39,self-employed,married,secondary,235,,1,235,3,1,2,312,2.0,Lost,0,no
36,technician,married,secondary,26,,1,26,3,1,2,312,2.0,Lost,0,no
36,blue-collar,single,secondary,284,,1,284,3,1,3,313,2.3333333333333335,Need Attention,0,no
44,services,divorced,secondary,20,,1,20,3,1,1,311,1.6666666666666667,Lost,0,no
37,admin.,married,secondary,439,,1,439,3,1,3,313,2.3333333333333335,Need Attention,0,no
44,blue-collar,married,secondary,289,,1,289,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,blue-collar,single,secondary,393,,1,393,3,1,3,313,2.3333333333333335,Need Attention,0,no
38,blue-collar,married,secondary,361,,1,361,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,admin.,single,secondary,35,,1,35,3,1,2,312,2.0,Lost,0,no
40,admin.,divorced,secondary,6,,1,6,3,1,1,311,1.6666666666666667,Lost,0,no
43,admin.,divorced,secondary,57,,1,57,3,1,2,312,2.0,Lost,0,no
38,services,married,secondary,433,,1,433,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,services,married,secondary,257,,1,257,3,1,2,312,2.0,Lost,0,no
39,management,single,secondary,120,,1,120,3,1,2,312,2.0,Lost,0,no
42,blue-collar,married,secondary,273,,1,273,3,1,3,313,2.3333333333333335,Need Attention,0,no
37,housemaid,married,secondary,187,,1,187,3,1,2,312,2.0,Lost,0,no
36,student,single,secondary,409,,1,409,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,admin.,single,secondary,163,,1,163,3,1,2,312,2.0,Lost,0,no
35,admin.,single,secondary,128,,1,128,3,1,2,312,2.0,Lost,0,no
42,services,divorced,secondary,167,,1,167,3,1,2,312,2.0,Lost,0,no
38,self-employed,married,secondary,30,,1,30,3,1,2,312,2.0,Lost,0,no
37,admin.,married,secondary,306,,1,306,3,1,3,313,2.3333333333333335,Need Attention,0,no
38,services,divorced,secondary,439,,1,439,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,blue-collar,married,secondary,123,,1,123,3,1,2,312,2.0,Lost,0,no
35,services,single,secondary,361,,1,361,3,1,3,313,2.3333333333333335,Need Attention,0,no
37,blue-collar,married,secondary,426,,1,426,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,blue-collar,married,secondary,402,,1,402,3,1,3,313,2.3333333333333335,Need Attention,0,no
37,services,single,secondary,3,,1,3,3,1,1,311,1.6666666666666667,Lost,0,no
38,services,married,secondary,250,,1,250,3,1,2,312,2.0,Lost,0,no
40,admin.,married,secondary,35,,1,35,3,1,2,312,2.0,Lost,0,no
42,blue-collar,married,secondary,193,,1,193,3,1,2,312,2.0,Lost,0,no
43,self-employed,married,secondary,104,,1,104,3,1,2,312,2.0,Lost,0,no
40,self-employed,married,secondary,256,,1,256,3,1,2,312,2.0,Lost,0,no
42,entrepreneur,divorced,secondary,31,,1,31,3,1,2,312,2.0,Lost,0,no
37,blue-collar,single,secondary,415,,1,415,3,1,3,313,2.3333333333333335,Need Attention,0,no
43,services,divorced,secondary,62,,1,62,3,1,2,312,2.0,Lost,0,no
42,housemaid,married,secondary,197,,1,197,3,1,2,312,2.0,Lost,0,no
35,admin.,married,secondary,165,,1,165,3,1,2,312,2.0,Lost,0,no
41,admin.,married,secondary,2,,1,2,3,1,1,311,1.6666666666666667,Lost,0,no
40,blue-collar,married,secondary,273,,1,273,3,1,3,313,2.3333333333333335,Need Attention,0,no
39,blue-collar,divorced,secondary,37,,1,37,3,1,2,312,2.0,Lost,0,no
36,management,divorced,secondary,47,,1,47,3,1,2,312,2.0,Lost,0,no
42,admin.,single,secondary,283,,1,283,3,1,3,313,2.3333333333333335,Need Attention,0,no
41,admin.,divorced,secondary,256,,1,256,3,1,2,312,2.0,Lost,0,no
41,blue-collar,divorced,secondary,1,,1,1,3,1,1,311,1.6666666666666667,Lost,0,no
36,services,married,secondary,472,,1,472,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,self-employed,single,secondary,250,,1,250,3,1,2,312,2.0,Lost,0,no
42,technician,married,secondary,297,,1,297,3,1,3,313,2.3333333333333335,Need Attention,0,no
35,admin.,married,secondary,165,,1,165,3,1,2,312,2.0,Lost,0,no
35,self-employed,married,secondary,347,,1,347,3,1,3,313,2.3333333333333335,Need Attention,0,no
41,blue-collar,married,secondary,167,,1,167,3,1,2,312,2.0,Lost,0,no
42,admin.,divorced,secondary,23,,1,23,3,1,2,312,2.0,Lost,0,no
37,admin.,single,secondary,16,,1,16,3,1,1,311,1.6666666666666667,Lost,0,no
57,retired,divorced,tertiary,241,,1,241,3,1,2,312,2.0,Lost,0,no
56,technician,divorced,secondary,5,,1,5,3,1,1,311,1.6666666666666667,Lost,0,no
58,retired,divorced,secondary,63,,1,63,3,1,2,312,2.0,Lost,0,no
56,retired,single,tertiary,352,,1,352,3,1,3,313,2.3333333333333335,Need Attention,0,no
58,technician,single,tertiary,388,,1,388,3,1,3,313,2.3333333333333335,Need Attention,0,no
56,blue-collar,divorced,primary,285,,1,285,3,1,3,313,2.3333333333333335,Need Attention,0,no
55,services,divorced,secondary,322,,1,322,3,1,3,313,2.3333333333333335,Need Attention,0,no
58,unemployed,divorced,primary,414,,1,414,3,1,3,313,2.3333333333333335,Need Attention,0,no
55,management,divorced,tertiary,446,,1,446,3,1,3,313,2.3333333333333335,Need Attention,0,no
55,management,divorced,tertiary,347,,1,347,3,1,3,313,2.3333333333333335,Need Attention,0,no
60,unemployed,divorced,secondary,385,,1,385,3,1,3,313,2.3333333333333335,Need Attention,0,no
61,blue-collar,single,primary,433,,1,433,3,1,3,313,2.3333333333333335,Need Attention,0,no
60,unemployed,single,tertiary,361,,1,361,3,1,3,313,2.3333333333333335,Need Attention,0,no
64,retired,divorced,primary,315,,1,315,3,1,3,313,2.3333333333333335,Need Attention,1,yes
55,management,single,unknown,111,,1,111,3,1,2,312,2.0,Lost,0,no
56,housemaid,divorced,primary,61,,1,61,3,1,2,312,2.0,Lost,0,no
60,management,divorced,tertiary,366,,1,366,3,1,3,313,2.3333333333333335,Need Attention,1,yes
58,services,divorced,secondary,462,,1,462,3,1,3,313,2.3333333333333335,Need Attention,1,yes
59,retired,divorced,secondary,1,,1,1,3,1,1,311,1.6666666666666667,Lost,1,yes
57,housemaid,single,secondary,254,,1,254,3,1,2,312,2.0,Lost,0,no
55,self-employed,married,secondary,181,,1,181,3,1,2,312,2.0,Lost,0,no
56,blue-collar,married,primary,136,,1,136,3,1,2,312,2.0,Lost,0,no
55,management,married,tertiary,236,,1,236,3,1,2,312,2.0,Lost,0,no
57,blue-collar,married,secondary,166,,1,166,3,1,2,312,2.0,Lost,0,no
56,retired,married,secondary,277,,1,277,3,1,3,313,2.3333333333333335,Need Attention,0,no
56,blue-collar,married,secondary,276,,1,276,3,1,3,313,2.3333333333333335,Need Attention,0,no
59,blue-collar,married,primary,460,,1,460,3,1,3,313,2.3333333333333335,Need Attention,0,no
55,services,married,secondary,76,,1,76,3,1,2,312,2.0,Lost,0,no
59,housemaid,married,primary,100,,1,100,3,1,2,312,2.0,Lost,1,yes
56,retired,married,secondary,364,,1,364,3,1,3,313,2.3333333333333335,Need Attention,0,no
56,retired,married,secondary,388,,1,388,3,1,3,313,2.3333333333333335,Need Attention,0,no
58,retired,married,secondary,4,,1,4,3,1,1,311,1.6666666666666667,Lost,0,no
56,retired,married,secondary,255,,1,255,3,1,2,312,2.0,Lost,0,no
58,retired,married,secondary,11,,1,11,3,1,1,311,1.6666666666666667,Lost,0,no
60,housemaid,married,primary,15,,1,15,3,1,1,311,1.6666666666666667,Lost,0,no
58,retired,married,tertiary,258,,1,258,3,1,2,312,2.0,Lost,0,no
55,blue-collar,married,secondary,196,,1,196,3,1,2,312,2.0,Lost,1,yes
59,housemaid,married,secondary,454,,1,454,3,1,3,313,2.3333333333333335,Need Attention,0,no
60,management,married,tertiary,70,,1,70,3,1,2,312,2.0,Lost,0,no
56,admin.,married,secondary,150,,1,150,3,1,2,312,2.0,Lost,0,no
55,retired,married,secondary,159,,1,159,3,1,2,312,2.0,Lost,0,no
55,entrepreneur,married,primary,199,,1,199,3,1,2,312,2.0,Lost,0,no
59,admin.,married,secondary,231,,1,231,3,1,2,312,2.0,Lost,0,no
58,entrepreneur,married,secondary,318,,1,318,3,1,3,313,2.3333333333333335,Need Attention,0,no
56,management,married,primary,13,,1,13,3,1,1,311,1.6666666666666667,Lost,0,no
59,retired,married,secondary,306,,1,306,3,1,3,313,2.3333333333333335,Need Attention,0,no
59,entrepreneur,married,primary,222,,1,222,3,1,2,312,2.0,Lost,0,no
56,management,married,secondary,238,,1,238,3,1,2,312,2.0,Lost,0,no
56,unemployed,married,primary,107,,1,107,3,1,2,312,2.0,Lost,0,no
56,admin.,married,secondary,33,,1,33,3,1,2,312,2.0,Lost,0,no
57,management,married,tertiary,412,,1,412,3,1,3,313,2.3333333333333335,Need Attention,0,no
57,services,married,secondary,6,,1,6,3,1,1,311,1.6666666666666667,Lost,0,no
58,management,married,tertiary,96,,1,96,3,1,2,312,2.0,Lost,1,yes
59,management,married,secondary,42,,1,42,3,1,2,312,2.0,Lost,0,no
58,technician,married,secondary,178,,1,178,3,1,2,312,2.0,Lost,0,no
55,blue-collar,married,secondary,93,,1,93,3,1,2,312,2.0,Lost,0,no
57,retired,married,tertiary,34,,1,34,3,1,2,312,2.0,Lost,0,no
59,unemployed,married,secondary,309,,1,309,3,1,3,313,2.3333333333333335,Need Attention,0,no
58,unemployed,married,secondary,149,,1,149,3,1,2,312,2.0,Lost,0,no
55,admin.,married,unknown,98,,1,98,3,1,2,312,2.0,Lost,0,no
57,retired,married,secondary,427,,1,427,3,1,3,313,2.3333333333333335,Need Attention,0,no
59,blue-collar,married,secondary,176,,1,176,3,1,2,312,2.0,Lost,0,no
59,unknown,married,tertiary,499,,1,499,3,1,3,313,2.3333333333333335,Need Attention,0,no
55,blue-collar,married,primary,119,,1,119,3,1,2,312,2.0,Lost,0,no
57,unemployed,married,unknown,381,,1,381,3,1,3,313,2.3333333333333335,Need Attention,0,no
58,entrepreneur,married,tertiary,364,,1,364,3,1,3,313,2.3333333333333335,Need Attention,0,no
56,management,married,tertiary,363,,1,363,3,1,3,313,2.3333333333333335,Need Attention,0,no
58,retired,married,secondary,195,,1,195,3,1,2,312,2.0,Lost,0,no
59,blue-collar,married,secondary,410,,1,410,3,1,3,313,2.3333333333333335,Need Attention,0,no
60,blue-collar,married,secondary,272,,1,272,3,1,2,312,2.0,Lost,0,no
59,housemaid,married,primary,182,,1,182,3,1,2,312,2.0,Lost,0,no
57,admin.,married,secondary,169,,1,169,3,1,2,312,2.0,Lost,1,yes
56,blue-collar,married,primary,151,,1,151,3,1,2,312,2.0,Lost,0,no
56,management,married,secondary,145,,1,145,3,1,2,312,2.0,Lost,0,no
59,self-employed,married,tertiary,185,,1,185,3,1,2,312,2.0,Lost,0,no
60,blue-collar,married,secondary,414,,1,414,3,1,3,313,2.3333333333333335,Need Attention,0,no
57,management,married,tertiary,297,,1,297,3,1,3,313,2.3333333333333335,Need Attention,0,no
56,retired,married,tertiary,478,,1,478,3,1,3,313,2.3333333333333335,Need Attention,0,no
56,blue-collar,married,secondary,121,,1,121,3,1,2,312,2.0,Lost,0,no
64,retired,married,primary,440,,1,440,3,1,3,313,2.3333333333333335,Need Attention,1,yes
58,unemployed,married,secondary,315,,1,315,3,1,3,313,2.3333333333333335,Need Attention,0,no
61,retired,married,primary,197,,1,197,3,1,2,312,2.0,Lost,1,yes
57,management,married,tertiary,256,,1,256,3,1,2,312,2.0,Lost,1,yes
59,technician,married,secondary,259,,1,259,3,1,2,312,2.0,Lost,1,yes
58,unknown,married,unknown,68,,1,68,3,1,2,312,2.0,Lost,1,yes
59,blue-collar,married,secondary,135,,1,135,3,1,2,312,2.0,Lost,0,no
55,unemployed,married,secondary,12,,1,12,3,1,1,311,1.6666666666666667,Lost,0,no
64,retired,married,primary,493,,1,493,3,1,3,313,2.3333333333333335,Need Attention,0,no
56,admin.,married,secondary,382,,1,382,3,1,3,313,2.3333333333333335,Need Attention,0,no
61,management,married,tertiary,267,,1,267,3,1,2,312,2.0,Lost,1,yes
61,retired,married,secondary,243,,1,243,3,1,2,312,2.0,Lost,1,yes
59,retired,married,primary,363,,1,363,3,1,3,313,2.3333333333333335,Need Attention,1,yes
55,retired,married,tertiary,357,,1,357,3,1,3,313,2.3333333333333335,Need Attention,0,no
59,retired,married,secondary,493,,1,493,3,1,3,313,2.3333333333333335,Need Attention,1,yes
60,retired,married,unknown,209,,1,209,3,1,2,312,2.0,Lost,0,no
55,admin.,married,secondary,139,,1,139,3,1,2,312,2.0,Lost,1,yes
57,management,married,tertiary,473,,1,473,3,1,3,313,2.3333333333333335,Need Attention,1,yes
60,housemaid,married,secondary,283,,1,283,3,1,3,313,2.3333333333333335,Need Attention,0,no
55,entrepreneur,married,tertiary,82,,1,82,3,1,2,312,2.0,Lost,0,no
60,retired,married,primary,55,,1,55,3,1,2,312,2.0,Lost,0,no
62,retired,married,secondary,3,,1,3,3,1,1,311,1.6666666666666667,Lost,0,no
57,retired,married,secondary,168,,1,168,3,1,2,312,2.0,Lost,1,yes
55,technician,married,tertiary,199,,1,199,3,1,2,312,2.0,Lost,0,no
57,management,married,secondary,139,,1,139,3,1,2,312,2.0,Lost,0,no
58,technician,married,secondary,385,,1,385,3,1,3,313,2.3333333333333335,Need Attention,0,no
60,housemaid,married,primary,211,,1,211,3,1,2,312,2.0,Lost,0,no
59,management,married,tertiary,474,,1,474,3,1,3,313,2.3333333333333335,Need Attention,1,yes
64,retired,married,tertiary,380,,1,380,3,1,3,313,2.3333333333333335,Need Attention,1,yes
61,retired,married,secondary,399,,1,399,3,1,3,313,2.3333333333333335,Need Attention,0,no
